Publication Date	Time	Publisher	Author	Title	URL	Text
		esanum		Zusammenhang zwischen Übergewicht und Krebs weitläufig unbekannt	https://www.esanum.de/today/posts/zusammenhang-zwischen-uebergewicht-und-krebs-weitlaeufig-unbekannt	
22-11-2019	08:00:00Z	Deutschlandfunk Kultur		International Music Awards in Berlin - Marketingtool mit feministischem Anspruch	https://www.deutschlandfunkkultur.de/international-music-awards-in-berlin-marketingtool-mit.1013.de.html?dram:article_id=464143	
		Kölner Stadt-Anzeiger	Juliane Meißner	Interview mit Ute Frevert: Immer mehr Menschen lassen sich freiwillig demütigen	https://www.ksta.de/kultur/interview-mit-ute-frevert-immer-mehr-menschen-lassen-sich-freiwillig-demuetigen-29544664	
		Kölner Stadt-Anzeiger	Juliane Meißner	Historikerin zu Casting-Shows: „Wir beobachten eine Lust an der Demütigung“	https://www.ksta.de/kultur/historikerin-zu-casting-shows--wir-beobachten-eine-lust-an-der-demuetigung--30523850	
		Netzpolitik.org	Markus Reuter	Wer auf sozialen Netzwerken Bilder von Polizeiaktionen gegen Burkini-Trägerinnen teilt, wird verklagt	https://netzpolitik.org/2016/wer-auf-sozialen-netzwerken-bilder-von-polizeiaktionen-gegen-burkini-traegerinnen-teilt-wird-verklagt/	Der Präsident der französischen Region Provence-Alpes-Côte d’Azur, Christian Estrosi, hat angekündigt, gegen die Verbreitung von Bildern in sozialen Medien zu klagen, wenn die Bilder Polizeimaßnahmen gegen Burkini-Trägerinnen zeigen. Er begründet diesen Schritt damit, dass die Aufnahmen der Polizeiaktion angeblich schon zu Beleidigungen und Drohungen gegen die Polizeibeamten geführt hätten, die auf den Bildern zu erkennen sind. In mehr als zwei Dutzend Badeorten Frankreichs ist das Tragen der körperverhüllenden muslimischen Schwimm-Mode verboten worden. Hintergrund für die Ankündigung des konservativen Politikers sind Fotos, die gestern um die Welt gingen. Sie zeigen, wie eine Frau in Nizza von vier Polizisten am Strand gezwungen wird, Kleidung abzulegen. Es handelt sich bei der Kleidung allerdings nicht einmal um einen Burkini. Die Frau bekam einen Strafzettel und entfernte sich dann vom Strand, berichtet der Fotograf selbst. Die Bilder lösten weltweit Verwunderung und Empörung aus. Cannes: les photos de la honte et de l'ignominie! Que fait la gauche des libertes et droits humains? #burkini pic.twitter.com/cOVlYjR9Ub — Philippe Marlière (@PhMarliere) 23. August 2016 In sozialen Medien sind weitere Bilder und Videos solcher Polizeimaßnahmen aufgetaucht, die sich offenbar auch gegen Kopftuchträgerinnen ohne Badeabsicht richteten. Teilweise würden die Polizeimaßnahmen von rassistischen Übergriffen von Passanten begleitet, berichtet The Intercept. Ab Donnerstag befasst sich das höchste Verwaltungsgericht Frankreichs mit dem Fall, berichtet der Guardian. Eine Menschenrechtsorganisation hatte gegen die Kleidungsvorschriften geklagt. Update 16.08.2016: Das Gericht hat das Verbot zumindest in einem Ort gekippt, das könnte aber als Präzedenzfall Auswirkungen auf die anderen Orte haben. Unsere Arbeit bei netzpolitik.org wird fast ausschließlich durch freiwillige Spenden unserer Leserinnen und Leser finanziert. Das ermöglicht uns mit einer Redaktion von derzeit 15 Menschen viele wichtige Themen und Debatten einer digitalen Gesellschaft journalistisch zu bearbeiten. Mit Deiner Unterstützung können wir noch mehr aufklären, viel öfter investigativ recherchieren, mehr Hintergründe liefern - und noch stärker digitale Grundrechte verteidigen! Unterstütze auch Du unsere Arbeit jetzt mit deiner Spende. Hier wird eigentlich per Skript mit unserem Spendenwidget nachgeladen. Du unterdrückst das Nachladen von Skripten und willst uns aber trotzdem unterstützen? Dann besuche unsere Spendenseite.
		Deutschlandfunk Kultur		Der Maler Felix Becker - Folge 1 - Porträt des Künstlers als junger Student	https://www.deutschlandfunkkultur.de/der-maler-felix-becker-folge-1-portraet-des-kuenstlers-als.3991.de.html?dram:article_id=457699	
28-10-2020	12:43:38Z	k.at		Rassismus und Fatshaming: Instagram ändert seine Richtlinien für Nacktheit	https://k.at/lifestyle/rassismus-und-fatshaming-instagram-aendert-seine-richtlinien-fuer-nacktheit/401079585	"Nyome Nicholas-Williams ist ein Schwarzes Plus-Size-Model und als @curvynyome auch auf Instagram vertreten – doch nicht alles, was sie postet, wurde bisher auch von der App akzeptiert. Im Sommer löschte Instagram einige ihrer Bilder von einem Fotoshooting. Die Begründung: Die Inhalte verstoßen gegen die Nacktheitsvorschriften. Auf den Fotos war zu sehen, wie Nicholas-Williams ihre Brüste mit um sich geschlungenen Armen bedeckte. ""Millionen von Bildern von sehr nackten, dünnen, weißen Frauen finden sich täglich auf Instagram. Aber eine dicke Schwarze Frau, die ihren Körper feiert, ist verboten? Das war für mich schockierend. Ich hatte das Gefühl, zum Schweigen gebracht worden zu sein"", so Nyome Nicholas-Williams gegenüber ""The Observer"". Der Plattform wurde vorgeworfen, Schwarze Menschen, Plus-Size-UserInnen und weitere marginalisierte Communitys zu diskriminieren und ihre Beiträge zu löschen. Ähnliche Fotos von weißen schlanken UserInnen, die sich halbnackt auf Instagram präsentieren, tauchen allerdings immer wieder auf. Daraufhin wurde eine Petition gestartet, mit der fast 17.000 Unterschriften gesammelt werden konnten, um Nyome Nicholas-Williams zu unterstützen, wie ""Dazed"" berichtet. Auch der Hashtag #IWantToSeeNyome wurde ins Leben gerufen, unter dem UserInnen Bilder von Nicholas-Williams oder von sich selbst teilen. Instagram stritt die Vorwürfe, Nyome Nicholas-Williams sei wegen ihrer Hautfarbe diskriminiert worden, ab. Ihre Fotos wurden gelöscht, weil sie darauf ihre Brüste ""gequetscht"" hatte – und das könne mit Pornografie in Verbindung gebracht werden. ""Bei näherer Betrachtung stellten wir fest, dass es sich hier um einen Fall handelt, bei dem unsere Richtlinien nicht korrekt angewendet wurden. Das Feedback von Nyome half uns, zu verstehen, wo diese Richtlinie zu kurz kam und wie wir sie verfeinern können"", heißt es seitens Instagram. Die geänderten Richtlinien bezüglich Nacktheit auf Instagram und Facebook ist seit dieser Woche in Kraft. Für Nyome Nicholas-Williams ist der Kampft allerdings noch lange nicht vorbei: ""Es gibt noch viel zu tun, da Schwarze Plus-Size-Frauen in vielerlei Hinsicht zensiert werden und weiße Frauen noch immer versuchen, sie für ihre Kampagnen auszubeuten. Es gibt ein riesiges rassistisches Ungleichgewicht im Algorithmus, der nach wie vor weiße Körper promotet"", so Nicholas-Williams auf Instagram. Quelle: k.at "
8-11-2020	11:41:00Z	jetzt		Warum Plus-Size-Model Julia Kremer Miss Germany werden will	https://www.jetzt.de/gender/miss-germany-plus-size-model-julia-kremer	Julia Kremer ist Model, erfolgreiche Influencerin und Mutmacherin für viele Frauen. Und sie ist dick. Auf Instagram folgen der 31-Jährigen mehr als 87 000 Menschen. In den vergangenen Jahren setzte sie sich immer wieder öffentlich dafür ein, dass die Plus-Size-Community medial besser repräsentiert wird und Vorurteile abgebaut werden. Unter dem Hashtag #meinkoerperistkeinkostuem kritisierte sie etwa Barbara Schöneberger, die in einem Fat-Suit posiert hatte, mit Verena Prechtl startete sie die Social-Media-Kampagne #RespectMySize. Mit ihrer Bewerbung als Miss Germany ist Julia eine der top fünf Kandidatinnen Hamburgs im Wettbewerb. Mit jetzt spricht Julia darüber, warum sie dort mitmacht, wie es ist, als Plus-Size-Model bekannt zu sein und welche unangenehmen Fragen ihr schon in Interviews gestellt wurden. jetzt: Du bist jetzt unter den Top 32. Wie siehst du deine Chancen, die nächste Miss Germany zu werden? Julia Kremer: Eins zu 32! Ich habe schon einige der anderen Kandidatinnen kennengelernt und da sind viele sehr beeindruckend. Was mir schon auffällt, ist, dass ich seit meiner Bewerbung viel in den Medien präsent bin und die Leute das Thema interessant finden. Wir werden sehen, wie die Jury sich entscheidet – am Ende ist es auch Geschmacksache. Dank meiner starken Community habe ich es sehr gut durch das Zuschauer-Voting geschafft. Wie bist du überhaupt auf die Idee gekommen, dich zu bewerben? Ich habe den Aufruf in einer Zeitschrift gesehen und war total überrascht: Miss Germany zieht den Wettbewerb seit dem vergangenen Jahr völlig neu auf, es gibt etwa keinen Bikini-Lauf mehr und auch bei Alter und Kleidergröße haben sich die Richtlinien verändert. Da dachte ich: Wenn nicht jetzt, wann dann? Und tatsächlich bin ich als einzige Plus-Size-Kandidatin dabei. Maria González Leal fordert ein Verbot von Gewichtsdiskriminierung. Wie ist das: die Einzige zu sein? Ich bin nicht nur für mich da, sondern für ganz, ganz viele Frauen in Deutschland, die wirklich mal gesehen und gehört werden sollen und müssen. Es macht mich total stolz, diese Community und so viele Frauen repräsentieren zu dürfen. Über 50 Prozent der Frauen in Deutschland tragen die Kleidergröße 42 oder mehr. Darauf, dass Frauen sich schlecht und ungesehen fühlen, baut eine riesige Industrie auf. Wenn wir uns alle in unseren Körpern wohlfühlen würden, könnte man unsere Unsicherheiten nicht so einfach ausnutzen. Aber ist das nicht ein Gegensatz, die Schönheitsindustrie anprangern und dann beim Miss-Germany-Wettbewerb mitmachen? Nein, ich kann schließlich nicht das ganze System stürzen. Aber ich kann Marken unterstützen, die Menschen eine Stimme geben, die man sonst nicht hört. Das kann einen Unterschied machen: Ich selbst hätte vielleicht keine Essstörung gehabt, wenn ich unterschiedliche Frauenkörper-Vorbilder gehabt hätte. Stattdessen habe ich einen langen Weg zurücklegen müssen und eine Therapie gemacht, um meine Diskriminierungstraumata aufzuarbeiten und mit meinem emotionalen Essen besser umzugehen. Was bedeutet denn emotionales Essen? In Kürze: wenn man unbewusst seine Gefühle betäubt und dafür Essen und Trinken benutzt. Dahinter steckt ein ähnlicher Mechanismus wie beim Rauchen, Alkohol trinken und exzessiven Shoppen. Siehst du deinen Erfolg beim Miss-Germany-Contest als ein Zeichen dafür, dass sich gerade tatsächlich gesellschaftlich etwas tut? Ja, absolut. Ich merke seit Corona und der „Black Lives Matter“-Bewegung, dass Menschen wacher werden. Sie reflektieren, fangen an, über sich nachzudenken, über ihr Leben, über Sprache. Warum denn seit Corona? In den vergangenen Monaten haben sich einfach viele Abläufe in den Leben von Menschen geändert – und so entsteht die Möglichkeit, Dinge noch einmal zu überdenken. In einem Interview mit dem Tagesspiegel hat der Geschäftsführer der Miss-Germany-Wahlen gesagt, dass es nun gar nicht mehr primär ein Schönheitswettbewerb sei, sondern ein Personality-Contest. Hast du Angst, da in die „Dick aber nett“-Falle zu tappen? Ich glaube, die meisten Frauen im Wettbewerb stehen dafür, von Äußerlichkeiten wegkommen zu wollen und darum geht es mir auch. Von klein auf schaut man bei uns Frauen auf das Aussehen. Bei Jungs geht es vielmehr darum, welche Interessen oder Talente sie haben. Unsere Gesellschaft muss generell ein besseres Verhältnis zu Frauenkörpern entwickeln: Wir müssen lernen, wie man eine gesunde Beziehung zu seinem Körper aufbauen kann. Aussehen ist so oder so vergänglich. Und auch schlanke Frauen erfahren ständig Body Shaming. Das geht absolut gar nicht! Wie meinst du das? Kommentare wie: „Hast du abgenommen? Das sieht aber klasse aus! Jetzt siehst du richtig gut aus.“ Menschen nehmen auch ab, wenn es ihnen schlecht geht. Bekommen sie dafür dann Komplimente, verstärkt sich der Teufelskreis, in dem sie stecken könnten. Da sollte man sehr vorsichtig sein. Wie ist es für dich, immer wieder öffentlich über dich und dein Verhältnis zu deinem Körper sprechen zu müssen? Früher habe ich mich nie getraut, über diese Themen zu sprechen. Nach und nach habe ich dann aber meiner Community von meinem Weg erzählt und habe gemerkt, wie vielen Frauen ich damit helfen kann. Und ich würde mir wünschen, dass die Medien da auch dazu lernen. Bei einem Interview vor Kurzem war es für die Moderatorin wirklich schwierig zu sagen, dass ich dick bin, weil der Begriff für sie so stigmatisiert ist. Dabei ist es nur eine Beschreibung, genau wie „dünn“ – erst die Gesellschaft macht daraus eine Wertung. Oft werden mir sehr diskriminierende Fragen gestellt, ohne dass es den Leuten klar ist. Neulich hat mich jemand als erstes direkt gefragt, wie viel ich wiege. Das würde man eine schlanke Frau niemals fragen. Das Projekt „Wenigstens ein hübsches Gesicht“ macht die Diskriminierung dicker Menschen sichtbar. Was ist die größte Schwierigkeit für dich in deinem Kampf für Repräsentation? Die Leute haben oft das Gefühl, dass ich Übergewicht promote, also dass ich sage, dass Dicksein gesund sei. Das ist natürlich Quatsch, ich kenne auch keinen aus der Plus-Size-Branche, der sagt: Bitte werdet alle dick, dick sein ist super. Aber andersrum gibt es das massig. Die Diät-Branche macht weltweit jedes Jahr einen Umsatz im dreistelligen Milliardenbereich. Wir leben in einer Diätkultur und das sollte uns allen viel bewusster sein. Dabei wissen wir alle, wie gut Diäten funktionieren … Genau, nämlich gar nicht. Es sind es ganz oft psychologische Faktoren, die dazu führen, dass Menschen dick sind. Aber dieser Diät-Mythos führt dazu, dass dicke Menschen noch mehr Vorurteilen begegnen: Du bist nicht willensstark genug, du bist faul, du bist selber schuld. Selbst wenn: Das ist kein Grund, einen Menschen zu diskriminieren oder nicht zu respektieren. Große Brüste sind keine Krankheit – aber können eine weit größere Last sein, als vielen Menschen klar ist. Betont die Autorin Laura Jungk, die selber lange unter der Krankheit litt. Mit uns redet sie über ihr kürzlich erschienenes Buch. Zum Beispiel Sätze wie „Man sieht dir gar nicht an, dass du schwul bist“ oder „Für eine Asiatin hast du echt große Augen“. Große Brüste sind keine Krankheit – aber können eine weit größere Last sein, als vielen Menschen klar ist. Betont die Autorin Laura Jungk, die selber lange unter der Krankheit litt. Mit uns redet sie über ihr kürzlich erschienenes Buch. Zum Beispiel Sätze wie „Man sieht dir gar nicht an, dass du schwul bist“ oder „Für eine Asiatin hast du echt große Augen“. 
4-11-2020	08:00:00Z	Nordwest-Zeitung	Nordwest-Zeitung	Serie: Frau Jordan stellt wieder gleich	https://www.nwzonline.de/film-fernsehen/serie-frau-jordan-stellt-wieder-gleich_a_50,10,3067548072.html	Bauerfeind: Es ist gut für den Kopf, es ist fairer als Sprache bislang war, und es kostet nichts. Meiner Meinung nach hat es nur Vorteile. Bauerfeind: Ja, es ist eine Comedyserie zum Thema Gleichstellung, deswegen sind bei uns alle Minderheiten dran. Die Reaktionen von Frauen in Männerdomänen, wie Feuer- oder Bundeswehr und Polizei war meist: Genau so ist es, geil, dass ihr das Thema in den Mainstream bringt! Männer fanden meist die Witze lustig, und viele Frauen haben sich gemeldet und sich bedankt, weil sie einen neuen Blick auf alltägliche Situationen bekommen haben, die oft noch nach Mustern der 50er ablaufen. Mehr kann man erst einmal nicht wollen. Bauerfeind: Hier sag ich mal einen Satz, den man sonst selten von SchauspielerInnen hört: Es geht nicht um mich. Frauen sollten einfach dieselben Möglichkeiten haben wie Männer, sie sollten freie Entscheidungen treffen können. Weil es 2020 ist, weil es fair wäre, weil es keine Argumente dagegen gibt. Aber es existieren immer noch gesellschaftliche Strukturen, die Gleichberechtigung verhindern, von Ehegattensplitting bis zu fehlenden Betreuungsplätzen. Bauerfeind: Wir widmen uns unter anderem Fridays for Future, aber auch der Frage, warum es so viele berühmte Knabenchöre, aber keine berühmten Mädchenchöre gibt. Es geht um Fat-Shaming und die Karnevalsrede von Annegret Kramp-Karrenbauer, es geht um Syrer und Schwule, und die Frage, wer von denen mehr Unterstützung braucht. Es geht um schwarze Frauen im Büro und harte Männer in Kitas, und um Liebe geht’s auch. Denn diesmal sind unsere Figuren auch emotional alle auf spannenden Reisen. Bauerfeind: Wir machen eine Comedyserie zu einem gesellschaftlich relevanten Thema. Wir nehmen das ernst, zeigen aber welche Komik das teilweise mit sich bringt. In Deutschland macht Humor sich oft über jemanden lustig. In vielen anderen Ländern ist Humor auch eine Art, wichtige Themen zu verhandeln. Wir können es uns meiner Ansicht nach gar nicht leisten, die Gleichstellung nur ernst zu nehmen. So erreicht man etliche Leute nicht. Bauerfeind: Ich wundere mich eher, warum das nicht schon länger der Fall ist. Bei uns ist Humor ja immer noch irgendwas zwischen Karneval und Schützenfest. In Komödien geht’s oft um „wer kriegt wen“, oder nach einem One-Night-Stand ist die Klospülung kaputt. Ich glaube aber, dass Comedy durchaus ein Bewusstsein schaffen kann – und deswegen muss man sie grade bei wichtigen Themen einsetzen. Bauerfeind: Ich finde, dass man einen Sketch, ein Buch, einen Song – Kunst eben –auch aus dem Kontext ihrer Entstehungszeit sehen muss. Historischer Kontext ist manchmal schwer zu ertragen, wenn es um Rassismus oder Diskriminierung geht, aber das war und ist Teil einer Entwicklung, die nun mal auch unser kulturelles Erbe ist.
7-5-2020	07:00:00Z	neues deutschland	Mascha Malburg	Pummel gegen Hass!	https://www.neues-deutschland.de/artikel/1136427.fat-shaming-pummel-gegen-hass.html	Runde Bäuche, dicke Oberschenkel, füllige Dekolletés: Hunderte Menschen zeigen gerade unter #PummelgegenHass selbstbestimmt ihre Körper, die sonst ständig von Anderen bewertet, kommentiert und beleidigt werden. Der Hashtagtrend hat einen ernsten Hintergrund: Am Tag zuvor ist über die Nutzerin Zaxi eine Hasswelle hereingebrochen, nachdem sie darauf aufmerksam gemacht hatte, dass die Sängerin Adele nach ihrer Gewichtsabnahme öffentlich ständig auf ihren Körper reduziert wird. «Du bist ja auch fett und nur neidig», kommentierte ein Nutzer, andere nannten sie eine Hure. Plötzlich fluteten etliche Hassnachrichten Zaxis privates Postfach: «Dich würde ich nur tot ficken», schrieben die Fremden und forderten sie auf, sich umzubringen. Zaxi fotografierte die Drohungen, schaltete ihren Account kurzfristig ab und rief die Polizei. «Ich habe dann versucht, das Ganze rational zu sehen», erzählt Zaxi «nd», «aber natürlich war ich traurig und verletzt». Sie hat ihr ganzes Leben Mobbing aufgrund ihres Gewichts erlebt. Online wie offline beginnt es dabei häufig mit der «Gesundheitskeule», beobachtet Zaxi: Dünne Menschen erklären ihr ständig, dass ihr Gewicht sie krank macht und wie sie abnehmen muss. Dass Zaxi sich sehr wohl um ihren Körper kümmert und schon ihr ganzes Leben mit Diäten kämpft, interessiert die Leute wenig. Im Alltag bleibt es meistens bei den «gut gemeinten» Tipps, aber in der Anonymität des Internets häufen sich die Beleidigungen. Die Drohungen sind aggressiver. Was Zaxi erlebt, hat einen Namen: «Fat-Shaming» - Die Stigmatisierung und Demütigung von Menschen mit Übergewicht. Das beginnt schon beim Hinweis auf den «ungesunden» Körper. Denn: Dicke Menschen wissen, dass sie dick sind. Sie brauchen niemanden, der sie daran erinnert. Ob sie etwas an ihrem Körper ändern wollen, oder sich schön finden, wie sie sind, ist allein ihre Sache. Genau darum geht es bei dem Hashtag #PummelgegenHass, den Zaxis Freundin Minx nach der Hassattacke ins Leben gerufen hat. «Ich wollte das nicht auf uns sitzen lassen», sagte die «nd». In Solidarität mit ihrer Freundin postete Minx ein Foto ihres Körpers und schrieb: «Ich. Bin. Dick. Und wenn DU Komplexe deswegen hast, sind das deine und du darfst sie behalten. Ich will sie nicht. Das bin ich. Und ich bin gut.» Tausende Nutzer*innen machten es Minx nach, deutschlandweit lagen der Hashtag im Trend. «Das hat mich richtig stolz gemacht», erzählt Zaxi gerührt. Gerade für Frauen sei es eine echte Überwindung, sich so öffentlich zu zeigen: Denn ihre Körper unterliegen genauesten Schönheitsvorstellungen: Schlank und fest sollen sie sein, Fett ist nur an bestimmten Stellen erlaubt, dort aber bitte ordentlich. Barbie, Heidi Klum und die Jeansgrößen bei H&M machen es vor. «Gesellschaftlich und medial wird ständig darüber diskutiert, wie Frauen auszusehen haben», sagt Minx. Aber auch Männer leiden unter der Stigmatisierung ihres Körpers, betont sie. Generell seien alle Formen von «Body-Shaming» schlimm, ergänzt Zaxi. «Ob »Knochengerüst oder Fettsack, kein Mensch hat solche Beleidigungen verdient«. Auch unter dem neuen Hashtag sammeln sich jetzt wieder die Beschimpfungen. Die beiden Frauen lassen sich davon aber nicht unterkriegen: Die hohe positive Resonanz mache das wett, grinst Zaxi: »Heute mache ich Twitter auf und sehe diese ganzen unterschiedlichen Körper: Dick, dünn, groß, klein, hell und dunkel, mit Narben und Dehnungsstreifen.« Durch Twitter habe sie eines gelernt: »Egal was die Hater sagen, unsere Körper sind gerade in ihrer Unterschiedlichkeit normal und gesund. Und ich bin gut, so wie ich bin.« Besondere Zeiten erfordern besondere Maßnahmen: Auf Grund der Coronakrise und dem damit weitgehend lahmgelegten öffentlichen Leben haben wir uns entschieden, zeitlich begrenzt die gesamten Inhalte unserer Internetpräsenz für alle Menschen kostenlos zugänglich zu machen. Dennoch benötigen wir finanzielle Mittel, um weiter für sie berichten zu können. Helfen Sie mit, unseren Journalismus auch in Zukunft möglich zu machen! Jetzt mit wenigen Klicks unterstützen! Betrag 2,50 EUR 5 EUR 10 EUR 25 EUR 50 EUR Betrag 2,50 EUR 5 EUR 10 EUR 25 EUR 50 EUR Betrag 2,50 EUR 5 EUR 10 EUR 25 EUR 50 EUR 
