Publication Date	Time	Publisher	Author	Title	URL	Text	
23-5-2020	07:00:00Z	Het Laatste Nieuws		Sharon Osbourne had moeilijke relatie met haar broer: “Hij pestte me omwille van m'n gewicht”	https://myprivacy.dpgmedia.be/consent/?siteKey=Uqxf9TXhjmaG4pbQ&callbackUrl=https%3a%2f%2fwww.hln.be%2fprivacy-gate%2faccept-tcf2%3fredirectUri%3d%252fcelebrities%252fsharon-osbourne-had-moeilijke-relatie-met-haar-broer-hij-pestte-me-omwille-van-m-n-gewicht%257ea039077a%252f		
8-7-2020	07:00:00Z	EditieNL		Moranni's naam vaak fout uitgesproken: 'Word zelfs Marianne genoemd'	https://www.rtlnieuws.nl/editienl/artikel/5170098/moranni-naam-wordt-bijna-nooit-goed-uitgesproken-word-zelfs-marianne	" LinkedIn komt met een nieuwe functie die ervoor moet zorgen dat namen nooit meer verkeerd worden uitgesproken. Binnenkort kun je je eigen naam namelijk in een audiobestand aan je profiel toevoegen. Goed nieuws voor iedereen met een 'ingewikkelde naam'. ""Het is gewoon Moranni. De 'o' en de 'a' zijn beide korte klanken"", zegt de Amsterdamse Moranni te Winkel tegen Editie NL. Toch gaat het vaak mis. ""Mensen maken de 'o' of de 'a' maar al te graag groter. Moooranni of Moraaaani. Ik heb geen idee waarom mensen dat doen. Ik word zelfs wel eens Marianne genoemd."" En ze is zeker niet de enige. Op onze Facebookoproep kwamen veel reacties binnen van mensen wiens naam vaak verkeerd wordt uitgesproken. Zo zegt B'elanna: ''Mijn tandarts noemt mij na zestien jaar nog steeds Belinda.'' En ook voor Hiskia is een verkeerde uitspraak niets nieuws meer: ''Tja. Mijn voornaam. Het is heel simpel, wat er staat, zo spreek je het ook uit, met de klemtoon op His. Maar ik heb zo veel varianten gehoord. Saskia, Jessica, Hikkia, Hiske, Hissika, Whiskey...'' Moranni vindt het soms vervelend. ""Dan stuur ik een e-mail met mijn naam eronder en dan doen mensen het alsnog fout. Dan denk ik wel: even professioneel zijn. Bij mijn diploma-uitreiking bijvoorbeeld ook. Mijn naam stond netjes op het bord, maar een docent sprak 'm alsnog verkeerd uit. Mijn moeder en ik schreeuwden meteen: nee, het is Moranni."" Moranni is een Hebreeuwse naam. ""Bij het Meertens Instituut vind je niemand die Moranni heet en op Facebook zie ik ook niemand. Ik ben aan het eind van de streep wel blij dat ik ook een unieke naam heb.'' ""Als iemand jou de hele tijd een andere naam geeft, is dat op z'n minst heel vervelend. Het straalt minachting uit"", zegt Marc van Oostendorp van het Meertens Instituut -dat onderzoek doet naar de Nederlandse taal en cultuur- tegen Editie NL. ""Het eerst dat je als kind schrijft is je eigen naam. Het is echt iets dat bij je hoort."" Het is volens Van Oostendorp handig om bij het voorstellen de naam van de ander, en zeker als het een lastige naam is, even te herhalen. ""Zo onthoud je de naam beter en hoor je meteen of je 'm goed uitspreekt. Hij vindt de nieuwe functie van LinkedIn een goed idee. Maar, zegt hij, ""je heb wel vaak de neiging om je eigen naam sneller uit te spreken. Hierdoor kan het alsnog onduidelijk zijn. Dus spreek het langzaam en duidelijk in.'' Altijd weten wat er speelt?Download de gratis RTL Nieuws-app en blijf op de hoogte."	
		De Morgen		"Leuvense schepen protesteert tegen ""seksistische"" reclame Sportoase"	https://myprivacy.dpgmedia.be/consent?siteKey=6OfBU0sZ5RFXpOOK&callbackUrl=https%3a%2f%2fwww.demorgen.be%2fprivacy-wall%2faccept%3fredirectUri%3d%252fnieuws%252fleuvense-schepen-protesteert-tegen-seksistische-reclame-sportoase%257eb9b8bbdd%252f		
14-7-2020	07:00:00Z	EditieNL		Nog vaak monumentale bomen gekapt: 'Soms wel eeuwenoud'	https://www.rtlnieuws.nl/editienl/artikel/5171144/nog-vaak-monumentale-bomen-gekapt-soms-wel-eeuwenoud-bos-boom	" Monumentale bomen moeten in ons land nog te vaak wijken voor bijvoorbeeld een snelweg of nieuwbouw. In Brabant is daarom het project 'Monumentale Bomen van de Toekomst' gestart. Nieuwe bomen worden geplant die zeker meer dan 100 jaar moeten blijven staan. Het doel is om de kap van andere bomen te compenseren. Ondanks dat er strenge regels gelden, gebeurt het regelmatig dat monumentale bomen om gaan. Op een begraafplaats in het Overijsselse Albergen sneuvelden eerder dit jaar twee monumentale bomen. Ze werden gekapt nadat een tak van een van de bomen op een aantal graven was gevallen. In Tilburg ging een monumentale beuk om, omdat-ie ziek was en de gemeente vreesde dat er een tak zou afbreken. En in Rotterdam moet een monumentale populier wijken voor de vernieuwing van het station. Een boom is een monumentale boom als deze minimaal 80 jaar oud en voldoende gezond is. Experts zeggen dat Nederland alles op alles moet zetten om de exemplaren te behouden. ""Monumentale bomen zijn op de een of andere manier zeldzaam. Dit kan komen door de uitzonderlijke breedte, hoogte, ouderdom of omvang"", zegt Bert Maes van de Werkgroep Monumentale Bomen tegen Editie NL. Ook kunnen ze beeldbepalend zijn voor de omgeving, bijvoorbeeld als onderdeel van een landgoed of park. ""Ze geven karakter of zijn van cultuurhistorische waarde. Ook zijn bepaalde monumentale bomen op biologisch gebied waardevol, omdat er bijzondere dieren in leven of er tegenwoordig niet meer van zulke bomen groeien in ons land"", legt Maes uit. Volgens hem moeten we er dan ook zuiniger op zijn. ""Nog al te vaak worden ze gekapt voor de uitbreiding van wegen of gebouwen en nieuwe woonwijken. Bomen zouden moeten worden gezien als iets positiefs, geen sta in de weg."" Met het project 'Monumentale Bomen van de Toekomst' worden op verschillende plekken nieuwe bomen geplant die 110 jaar moeten blijven staan. ""Ze moeten juridische bescherming krijgen vanuit de gemeente, zodat ze niet gekapt kunnen worden"", zegt Koen van Hout tegen Editie NL. In de gemeente Landerd zijn nu 11 bomen geplant, met behulp van subsidies van onder meer de provincie. ""De bomen zijn geplant bij boeren en particulieren. Op advertenties in lokale media kwamen veel reacties. We hebben gezocht naar geschikte locaties, want de boom moet voor iedereen goed zichtbaar zijn. Iedereen moet ervan kunnen genieten."" En de boom moet voldoende groeiruimte hebben. ""Hij moet zo'n negen meter vrij kunnen staan, vanwege de wortels."" In het najaar worden bomen geplant in de gemeente Oss. ""We willen het project uiteindelijk uitrollen over de hele provincie en hopen dat nieuwe gemeenten zullen aanhaken."" De werkgroep staat dan ook positief tegenover het project 'Monumentale Bomen van de Toekomst'. ""Daarmee zorg je ervoor dat er over 100 jaar weer meer monumentale bomen zijn. Maar het is misschien nog wel belangrijker dat we zuinig zijn op de bomen die er nu staan en soms wel eeuwen oud zijn."" Altijd weten wat er speelt?Download de gratis RTL Nieuws-app en blijf op de hoogte."	
10-7-2020	07:00:00Z	EditieNL		Lars (13) zamelt miljoenen dopjes in voor Diabetes Fonds	https://www.rtlnieuws.nl/editienl/artikel/5170538/lars-obdam-miljoenen-doppen-diabetes-fonds	" Kliko's, containers en zakken vol dopjes. De 13-jarige Lars uit Obdam zamelt ze in om zo geld op te halen voor het Diabetes Fonds. Het hele dorp spaart inmiddels mee. Lars kwam er drie jaar geleden achter dat hij diabetes type 1 heeft. ""Je komt er langzaam achter, je hebt het in het begin niet door. We merkten dat hij veel dorst had en vaak naar de wc moest"", vertelt zijn moeder Annelies. ""Tijdens een schoolreisje merkte de moeder bij wie hij in het groepje zat het ook op. Toen zijn we naar de huisarts gegaan en bleek hij diabetes te hebben."" Bij de pakken neerzitten doet Lars niet. Het gaat inmiddels weer goed met hem, al moet hij er de hele dag rekening mee houden, met bijvoorbeeld eten, sporten en insuline prikken. Als hij erachter komt dat het Diabetes Fonds kroonkurken - de dopjes van flessen - inzamelt, besluit hij mee te helpen. De ingezamelde dopjes worden verkocht aan een recyclebedrijf in Friesland en het geld gaat naar wetenschappelijk onderzoek. ""Mijn man zei meteen na de diagnose al: ik wil iets doen om er extra aandacht aan te besteden"", zegt Annelies. ""We lazen een artikel over deze landelijke inzamelingsactie van het Diabetes Fonds en zeiden: waarom gaan we daar niet ook aan meedoen?"" Zo gezegd, zo gedaan. ""Via een vriend van ons hebben we een container voor de deur gezet en daar stickers opgeplakt, ook hebben we er via social media aandacht aan besteed"", vertelt Annelies. Lars zelf vindt het ook leuk om er op deze manier mee bezig te zijn: ""Het is leuk, soms zit je op de bank en hoor je weer doppen in de bak vallen. Je gaat met die mensen praten en dat is wel gezellig."" Als een verzamelaar uit Ursem van de actie hoort, besluit hij zijn verzamelde dopjes te doneren. Het zijn er vier miljoen. Annelies: ""Hij wilde in het Guinness Book of Records komen, maar dat is er nooit van gekomen. Via Facebook zijn we in contact gekomen. Dit was een mooie manier voor hem om die doppen een ander doel te geven."" ""We hebben daar drie kuub aan doppen opgehaald. Met een trekker zijn we naar Ursem gereden en hebben de kisten op een kar gezet."" Ook in de rest van het dorp zijn ze flink aan het inzamelen. ""We zijn aan de derde rolcontainer bezig. Soms belt er iemand aan en die heeft opeens een paar dozen. Ik word ook weleens benaderd door restaurants of de bioscoop. Vorig weekend kwam er een stel met twee vuilniszakken vol doppen."" Het geld gaat naar onderzoek en dat is volgens Annelies heel belangrijk. ""Diabetes is een auto-immuunziekte. Als het niet goed onder controle is, kan het op lange termijn veel schade aan je lichaam toebrengen. Het doel is dat er middelen ontwikkeld worden om dat zoveel mogelijk te voorkomen."" Het Diabetes Fonds kan daar nog wel een handje hulp bij gebruiken. Wie ook doppen heeft, kan hier kijken waar die ingeleverd kunnen worden. ""Ook staat het Diabetes Fonds te springen om mensen die kunnen helpen bij het transport van de doppen."" Altijd weten wat er speelt?Download de gratis RTL Nieuws-app en blijf op de hoogte."	
10-7-2020	07:00:00Z	EditieNL		Thom (24) als eerste met de lift de Domtoren op: 'Ongelooflijk uitzicht'	https://www.rtlnieuws.nl/editienl/artikel/5170531/domtoren-lift-bezoekers-utrecht-winactie	" Een van de bekendste torens van Nederland heeft sinds vandaag een lift. Wie bovenop de Domtoren wil komen, hoeft voortaan niet meer de honderden traptreden op. Thom Stulen (24) was de gelukkige, hij mocht als eerste omhoog. Het was al jaren een grote droom voor Thom op bovenop de Dom in Utrecht te staan. ""Die kans heb ik door mijn handicap nooit gekregen. Ik kan al die treden niet omhoog, ik zit voor de lange afstanden namelijk in een rolstoel."" Nu is er vanwege de restauratie van de Domtoren dus een lift. Een winactie bepaalde wie als eerste omhoog mocht. ""Ik dacht meteen: dit is misschien mijn enige grote kans om daar naar boven te komen. Ik heb alles op alles gezet om het voor elkaar te krijgen en het overal gedeeld."" Het werkte: hij werd uitgekozen. ""Ik ben zo blij! Sinds ik het weet, ben ik aan het stuiteren. Ik word gek van de zenuwen, ik heb er zoveel zin in"", vertelde hij vooraf aan Editie NL. Vanmiddag was het dan eindelijk zover. ""We kregen na aankomst eerst een rondleiding en toen mochten we de lift in. Ik mocht eerst naar boven met degene die ik had uitgenodigd, maar daarna mocht onverwachts ook mijn familie mee naar boven, dat was fantastisch."" Het was genieten voor Thom. ""Ongelooflijk dat uitzicht. Echt een dag om nooit meer te vergeten. Ik heb echt kunnen genieten boven! Het was heel bijzonder om al die bekende plekken van bovenaf te kunnen zien. Je kon van Amsterdam tot Rotterdam kijken. Echt geweldig"", aldus Thom. Bezoekers van de Utrechtse Domtoren staan met de lift binnen drie minuten op honderd meter hoogte. Ze staan dan bovenop de gigantische steiger die is gebouwd voor de restauratie van de toren. De lift is er tijdelijk: als de restauratie klaar is, verdwijnt de lift ook weer. Het is niet voor het eerst dat mensen met de lift naar boven kunnen. Twee keer eerder was dat het geval. De laatste keer was in 1999. Altijd weten wat er speelt?Download de gratis RTL Nieuws-app en blijf op de hoogte."	
6-7-2020	07:00:00Z	EditieNL		Van ketchup-ijs tot bloedsmaak: dit is waarom je gruwelt van gekke smaken	https://www.rtlnieuws.nl/editienl/artikel/5169656/heinz-ketchup-ijs-mayonaise-roberto-gelati	" Een bolletje chocolade-, een bolletje mayo- en een bolletje ketchup-ijs. Lijkt het jou wat? Sausgigant Heinz verkoopt pakketten om zelf ijsjes te maken van hun bekende sauzen. Is dit een leuke reclamestunt of is het écht lekker? ""Je denkt al snel: daar begin ik niet aan."" Men neme: room, gecondenseerde melk, volle melk en ketchup. Meng alles, laat het opstijven in de diepvries en voilà: een ketchup-ijsje is geboren. Sausproducent Heinz komt deze zomer met doe-het-zelf pakketten om ijsjes met de smaken mayonaise, barbecuesaus en ketchup te maken. De één zal nieuwsgierig een wenkbrauw optrekken, de ander moet misschien kokhalzen van het idee. Waarom spreekt ons dit niet meteen aan? ""Smaak heeft met associatie te maken"", zegt Bob Cramwinckel van het Centrum voor Smaakonderzoek. ""Als je aan ketchup of mayo denkt , dan denk je aan frikandellen, friet en warme maaltijden. Het is hartig. Als je aan ijs denkt, denk je aan zoet."" ""Doordat je het allebei met iets anders associeert zal je al snel denken 'daar begin ik niet aan'."" We hebben volgens Cramwinckel automatisch een afkeer voor gekke smaken, behalve als je ergens mee bent opgegroeid. ""Als je zou zijn opgegroeid met mayonaise-ijs dan is het voor jou het lekkerste wat er is."" Maar waarom zouden we er überhaupt zin in hebben? Vraag dat maar aan Roberto Coletti van de Utrechtse ijssalon Roberto Gelato. Hij maakt elke week een smaak ijs die hij nog niet eerder heeft gemaakt. De lijst is griezelig lang, zo maakte hij al: haring-ijs, frikandel-speciaal-ijs, ansjovis-ijs en bloed-ijs. Van de laatste smaak - gemaakt met kalfsbloed - gaat je de zin misschien over. Maar voor Roberto is het juist een uitdaging. ""Bij alles wat ik eet vraag ik me af hoe het zou smaken als ik er ijs van zou maken. Sommige smaken combineren heel goed met elkaar als ijsje. Als ik een stukje chocolade eet zou ik niet meteen een ook dropje in mijn mond stoppen. Maar chocolade-ijs en drop-ijs gaan juist heel goed samen."" Vergeleken met Roberto is Heinz eigenlijk heel braaf. Want hij maakte eerder ook ijs met moedermelk en ijs met biersmaak. Hij heeft al meer dan vijfhonderd verschillende smaken gemaakt. Ooit probeerde hij zelfs traan-ijs te maken. ""Maar dat is niet gelukt"", zegt hij. ""We wilden tranen van kinderen opvangen, als ze verdrietig waren en zo verdriet omzetten naar iets vrolijks."" Dus deelde Roberto traanbuisjes uit om de tranen op te vangen. ""Daar werden kinderen zo blij van dat het niet meer nodig was en we geen tranen meer kregen. Gelukkig maar."" Wil je zelf ketchup-ijs maken? Hieronder zie je het recept. Altijd weten wat er speelt?Download de gratis RTL Nieuws-app en blijf op de hoogte."	
		Leidsch Dagblad	Annemarie de Jong	Body positivity-beweging laat van zich horen na omstreden uitspraken Olcay Gulsen: 'Ik ben dik ja, nou en!'	https://www.leidschdagblad.nl/cnt/dmf20190619_44916684/body-positivity-beweging-laat-van-zich-horen-na-omstreden-uitspraken-olcay-gulsen-ik-ben-dik-ja-nou-en	Foto’s van volle vrouwen met vetrollen, cellulitis en striae. Sportend, dansend, in lingerie. Blij, zelfbewust. De ’body positivity’-beweging heeft miljoenen volgers op social media. De boodschap: ieder lichaam mag er zijn. Stop met diëten, calorieën tellen en obsessief sporten. Dump je afslankpillen en verbrandt alle dieetboeken. Na omstreden uitspraken van modeontwerpster-ondernemer Olcay Gulsen over de grote-maten-paspoppen van sportmerk Nike laat de ’body positivity’-beweging massaal van zich horen. Ze vroeg zich af om vrouwen met maat 48/50 sowieso wel fit genoeg zijn om te sporten. Ook blogger-journalist Mayra Louise de Wilde reageert: ,,We moeten af van ’dik is lelijk en dun is mooi’.” Op Instagram post ze foto’s van zichzelf, zoals ze is. ,,Vroeger wilde ik me verstoppen omdat ik dacht dat ik het niet waard was om gezien te worden.” De weegschaal bepaalt haar leven niet meer. ,,Ik ben nu een leuker mens, een ontspannen mens. Ik doe niet meer dingen niet vanwege mijn lichaam. Leef het leven dat je wil. Ik wil dat vrouwen zich goed voelen over zichzelf. Goed voor zichzelf zorgen. Ik haal mijn eigenwaarde uit mezelf en niet meer uit bevestiging door de buitenwereld.” Ze schreef er het boek ’Op je lijf geschreven’ over. In zorgbijlage Fit en in online-Extra een openhartig interview met Mayra Louise de Wilde over ’fatshaming’, dik zijn en zelfwaardering. Modestyliste Edith Dohmen (42) is super blij met de grote maten van sportmerk Nike. „Ik heb maat 46, trek een leuk pakje aan en doe gewoon lekker mijn oefeningen.” Kwaliteitskleding vindt ze een must. „Als ik in de gym squats en lunges doe, wil ik dat mijn broek op zijn plek blijft zitten. Ik wil me kunnen focussen op m’n sport.” Edith Dohmen geeft modetips op haar eigen YouTube-kanaal. „Leuke, goed zittende kleding geeft zelfvertrouwen. Dan kun je de hele wereld aan. Als je jezelf accepteert en respecteert, als je lekker in vel zit, kun je aantrekken wat je wil. Al draag je een clownspak met hakken, niemand kan je meer wat maken. Trek aan wat je leuk vindt, heb lak aan wat anderen ervan vinden. Topje in je broek en buik laten zien? Doen! Sta in je kracht.” Bekijk een van Ediths Youtube-vlogs bovenin dit artikel. In de praktijk ziet de modestyliste veel vrouwen worstelen met hun lichaam. „Vraag nummer 1 is ’hoe kan ik er dunner uitzien?’, ’hoe kan ik mijn buik bedekken?’. Vrouwen hebben hun onzekerheden, terwijl mannen zoiets hebben van ’waar heb je het over, je ziet er toch fantastisch uit!’.” Ze inspireert hordes vrouwen. „Laat je niet gek maken door die maten. Shop the shape, not the size. Laat de fashion-industry zich aanpassen aan jou en niet andersom.” Steeds meer merken hebben plussize-mode. „Dat is te gek!” Nu de designers nog. „Ik wil Chanel wel, maar Chanel wil mij niet”, zegt Dohmen. „Sommige merken willen geen dikke mensen in hun kleding. Die stoppen bij maat 44. Dik staat kennelijk gelijk aan lelijk en ongezond. Onzin natuurlijk. Ik sport vijf keer in de week, let bewust op wat ik eet, ben vegetariër en hartstikke fit.” Ze wil de modewereld wakker schudden. „Met maat 48 wil je er net zo leuk uitzien als je vriendin met maat 36.” Wil je dagelijks alle hoogtepunten uit het nieuws in je inbox?	
		Het Nieuwsblad	Silke Remmery	Is het zo ver gekomen dat we aparte feestjes moeten organiseren voor volslanke vrouwen en mannen? Vanessa vindt alvast van wel	https://www.nieuwsblad.be/cnt/dmf20170925_03094495	“Ik ken heel wat volslanke mensen die niet durven uit te gaan omdat ze afkeurende blikken krijgen als ze op de dansvloer staan.” Vanessa Depaepe (36), zelf maat 48, weet waarover ze spreekt. Dus organiseert ze een fuif voor mannen en vrouwen met een maatje meer. “Goed voor wie zich onzeker voelt, maar het creëert wel een onderscheid”, zegt Sabine Peeters, auteur van Lief voor mijn lijf. Op de affiche staat geen vrouw met een platte buik en wespentaille, wel een dame met een ronde poep en zware benen. Vanessa Depaepe (36) uit het West-Vlaamse Menen wil duidelijk zijn: ze geeft op 10 november ...	
12-9-2020	07:00:00Z	De Standaard	Filip Rogiers	Herman Brusselmans: 'De verzuring zit op links'	https://www.standaard.be/cnt/dmf20200910_96422988	reeks het leven, een gebruiksaanwijzing Cynicus, seksist, oude god. Het is niet min wat Herman Brusselmans tegenwoordig naar het hoofd geslingerd krijgt. En toch, 81 romans later volhardt hij: ‘Wie mij verkeerd leest, zal dat blijven doen.’ zaterdag 12 september 2020 om 3.25 uur	
